Id,loan_date,loan_duration,loan_payments,Predicted,account_frequency,account_district_region,account_district_no_inhabitants,account_district_no_municipalities_0_499,account_district_no_municipalities_500_1999,account_district_no_municipalities_2000_9999,account_district_no_municipalities_10000_plus,account_district_no_cities,account_district_ratio_urban_inhabitants,account_district_average_salary,account_district_unemployment_rate_95,account_district_unemployment_rate_96,account_district_no_enterpreneurs_per_1000_inhabitants,account_district_no_crimes_95,account_district_no_crimes_96,owner_card_type,owner_district_region,owner_district_no_inhabitants,owner_district_no_municipalities_0_499,owner_district_no_municipalities_500_1999,owner_district_no_municipalities_2000_9999,owner_district_no_municipalities_10000_plus,owner_district_no_cities,owner_district_ratio_urban_inhabitants,owner_district_average_salary,owner_district_unemployment_rate_95,owner_district_unemployment_rate_96,owner_district_no_enterpreneurs_per_1000_inhabitants,owner_district_no_crimes_95,owner_district_no_crimes_96,count_trans_credits,count_trans_withdrawals,count_trans_credit_cash,count_trans_withdrawal_cash,count_trans_withdrawal_card,count_trans_collection_other_bank,count_trans_remittance_other_bank,count_trans_ksymbol_interest_credited,count_trans_ksymbol_household,count_trans_ksymbol_payment_for_statement,count_trans_ksymbol_insurance_payment,count_trans_ksymbol_sanction_interest_if_negative_balance,count_trans_ksymbol_oldage_pension,last_trans_balance,mean_trans_balance,mean_trans_amount_absolute,mean_trans_amount_credit,mean_trans_amount_withdrawal,mean_trans_amount_signed,owner_male,owner_age,account_age_months,has_disponent,owner_profile
6819,970503,24,2088,,2,3,11.998925467300563,83,26,5,1,6,0.728,9.16303909885817,0.0151,0.0181,0.111,0.0373908229794562,0.0332759256981178,0,3,162580,83,26,5,1,6,0.728,9538,0.0151,0.0181,0.111,0.0373908229794562,0.0332759256981178,14,2,7,2,0,0,0,7,0,0,0,0,0,68352.1,46214.125,10238.55625,8301.207142857142,23800.0,4288.55625,1,49,3,0,2
7088,970503,60,3986,,2,7,11.11688579750922,71,19,10,0,7,0.4379999999999999,9.054972284742485,0.0065,0.0129,0.11,0.0152902017890576,0.0167464114832535,0,7,67298,71,19,10,0,7,0.4379999999999999,8561,0.0065,0.0129,0.11,0.0152902017890576,0.0167464114832535,30,76,2,38,0,14,38,14,9,10,0,0,0,28625.4,37233.14339622641,6547.782075471698,12044.596666666668,4377.986842105263,269.91415094339624,1,50,14,0,2
5039,970503,24,2785,,0,6,10.981829104361879,22,16,7,1,5,0.519,9.109967397829395,0.0313,0.036,0.124,0.0313796856929042,0.0319579563235594,0,6,58796,22,16,7,1,5,0.519,9045,0.0313,0.036,0.124,0.0313796856929042,0.0319579563235594,34,60,4,49,0,15,11,15,11,11,0,0,0,22774.3,38819.320212765946,12542.66489361702,17671.83823529412,9636.133333333331,241.21808510638297,0,57,15,1,2
5532,970504,48,6985,,1,0,11.995067623275627,21,37,20,3,8,0.48,9.073374516903025,0.0373,0.045,0.116,0.0230250564975239,0.0225434382602467,0,0,161954,21,37,20,3,8,0.48,8720,0.0373,0.045,0.116,0.0230250564975239,0.0225434382602467,31,66,1,46,0,15,20,15,10,11,0,0,0,29850.9,43629.43608247423,13584.956701030927,21735.348387096776,9756.742424242424,307.7402061855672,0,44,15,0,2
6037,970504,48,1109,,2,1,12.328829955611248,32,50,7,4,4,0.626,9.104312967330653,0.038,0.0479,0.11,0.0427733701276302,0.0407213804937157,0,1,226122,32,50,7,4,4,0.626,8994,0.038,0.0479,0.11,0.0427733701276302,0.0407213804937157,50,100,29,67,0,0,33,21,17,17,0,0,0,35627.1,30896.00266666667,2734.474,4457.838,1872.792,237.4180000000001,1,32,20,0,2
6322,970506,24,3208,,2,1,12.688097479690438,0,0,0,1,1,1.0,9.275472466913964,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,0,1,323870,0,0,0,1,1,1.0,10673,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,18,17,13,17,0,0,0,5,0,4,0,0,0,52478.9,61992.3,14823.305714285712,15869.294444444444,13715.78823529412,1499.3971428571429,1,31,4,0,2
6887,970508,12,3298,,2,1,12.340813306694681,15,40,18,2,6,0.5720000000000001,9.199582715323222,0.0409,0.0472,0.096,0.0245708942179962,0.025724498356988,0,1,228848,15,40,18,2,6,0.5720000000000001,9893,0.0409,0.0472,0.096,0.0245708942179962,0.025724498356988,35,40,2,28,0,11,12,22,6,7,0,0,0,29658.4,30719.746666666662,6148.310666666666,6910.888571428572,5481.055,301.8519999999999,0,32,11,1,2
6660,970509,36,6123,,2,1,11.571703677339041,38,25,6,2,6,0.631,9.000853147109458,0.0576999999999999,0.0655,0.109,0.0305881909216059,0.0290323797310803,0,1,106054,38,25,6,2,6,0.631,8110,0.0576999999999999,0.0655,0.109,0.0305881909216059,0.0290323797310803,11,9,1,8,0,5,1,5,1,1,0,0,0,48488.5,60165.795,23042.385,23151.645454545454,22908.844444444447,2424.425,1,34,5,0,2
5451,970511,48,3328,,2,6,11.166186707513063,60,13,2,1,4,0.653,9.101417964751995,0.0283,0.0335,0.131,0.0246113806418761,0.0270159408195306,0,6,70699,60,13,2,1,4,0.653,8968,0.0283,0.0335,0.131,0.0246113806418761,0.0270159408195306,15,13,10,10,0,0,3,5,2,2,0,0,0,53598.4,56388.8107142857,14081.532142857142,14929.38,13103.246153846154,1914.2321428571424,0,24,9,0,2
6014,970518,36,4588,,2,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,30,67,1,45,0,15,22,14,11,10,0,0,0,25659.5,35478.66185567011,8861.790721649484,14754.223333333332,6223.388059701492,264.5329896907217,0,38,15,1,0
5556,970519,60,4472,,2,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,21,31,13,21,0,0,10,8,5,4,0,0,0,12652.9,24411.29423076923,4646.15,6053.638095238096,3692.690322580645,243.3269230769232,0,44,8,0,0
6346,970522,60,1671,,2,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,33,29,17,29,0,0,0,16,0,4,0,0,0,77813.6,40047.08387096776,9885.91451612903,10465.766666666665,9226.08275862069,1255.062903225806,1,29,22,0,0
5850,970522,36,4561,,0,0,12.191461419561223,29,41,10,2,10,0.747,9.172015257654515,0.016,0.0231,0.145,0.0227499885844169,0.0216388718359809,0,0,197099,29,41,10,2,10,0.747,9624,0.016,0.0231,0.145,0.0227499885844169,0.0216388718359809,28,21,21,18,0,0,3,7,3,2,0,0,0,82971.3,49558.68571428572,12583.21224489796,12491.942857142856,12704.90476190476,1693.2938775510204,0,40,15,0,2
5940,970528,24,4456,,2,0,11.368049970645048,38,36,5,1,5,0.505,9.022563964499264,0.0379,0.0452,0.11,0.018055089986476,0.01687607642782,0,0,86513,38,36,5,1,5,0.505,8288,0.0379,0.0452,0.11,0.018055089986476,0.01687607642782,10,8,1,6,0,5,2,4,1,0,0,0,0,54045.6,57324.07222222223,14678.866666666663,15913.26,13135.875,3002.5333333333338,0,44,4,0,2
7119,970602,12,7240,,2,6,11.545847537112408,87,16,7,1,7,0.67,9.116469156366112,0.0151,0.0207,0.123,0.0222454449572798,0.0227776326356836,2,6,103347,87,16,7,1,7,0.67,9104,0.0151,0.0207,0.123,0.0222454449572798,0.0227776326356836,23,35,1,35,0,11,0,11,0,7,0,0,0,34589.9,56531.81724137931,16724.925862068965,21839.58695652174,13363.862857142856,596.1258620689651,0,57,11,0,1
5253,970603,48,2085,,2,0,11.645706576204047,101,41,4,1,4,0.437,9.036344063928219,0.0574,0.0572,0.105,0.0188879159369527,0.023800350262697,0,0,114200,101,41,4,1,4,0.437,8403,0.0574,0.0572,0.105,0.0188879159369527,0.023800350262697,8,2,2,2,0,3,0,3,0,0,0,0,0,29942.7,22604.34,5374.27,5230.3375,5950.0,2994.2699999999995,0,31,3,0,2
6851,970603,60,4537,,2,7,12.046191410725724,0,0,0,1,1,1.0,9.28609698437543,0.0264,0.0308999999999999,0.131,0.0354416863695298,0.0367323950272515,0,7,170449,0,0,0,1,1,1.0,10787,0.0264,0.0308999999999999,0.131,0.0354416863695298,0.0367323950272515,31,32,12,20,0,0,12,19,6,6,0,2,0,1594.9,36907.373015873,7270.019047619046,7412.767741935484,7131.731250000001,25.085714285714488,0,50,10,0,2
6695,970604,60,5161,,2,3,11.711341803095474,37,28,7,3,11,0.705,9.052633375946147,0.0250999999999999,0.0297,0.131,0.0286681919194404,0.0314808892387676,0,3,121947,37,28,7,3,11,0.705,8541,0.0250999999999999,0.0297,0.131,0.0286681919194404,0.0314808892387676,13,4,1,4,0,4,0,8,0,0,0,0,0,44808.4,40151.71176470589,12153.429411764708,9669.869230769233,20225.0,2635.7823529411767,0,38,4,1,2
6908,970608,24,7859,,2,0,11.597918974099873,41,29,7,2,6,0.621,9.041211408968211,0.0324,0.0347,0.106,0.0238355484931708,0.0211718455787124,0,0,108871,41,29,7,2,6,0.621,8444,0.0324,0.0347,0.106,0.0238355484931708,0.0211718455787124,40,23,18,20,0,0,3,22,3,3,0,0,0,56930.2,45805.50000000001,7799.711111111111,6857.425,9438.469565217392,908.1301587301584,1,58,19,1,2
7255,970609,60,3555,,2,7,11.19190719823953,66,26,10,0,8,0.369,9.058819564334941,0.0162,0.0200999999999999,0.112,0.0217807860382404,0.0210225941191877,0,7,72541,66,26,10,0,8,0.369,8594,0.0162,0.0200999999999999,0.112,0.0217807860382404,0.0210225941191877,13,9,8,8,0,0,1,5,1,1,0,0,0,37716.7,37524.88636363636,12757.63181818182,12245.561538461538,13497.28888888889,1714.3954545454544,0,42,5,0,2
5674,970610,48,4318,,0,3,11.471134250908422,87,25,5,2,7,0.591,9.03455739202181,0.0241,0.0294,0.087,0.0172875806771142,0.017391848353092,0,3,95907,87,25,5,2,7,0.591,8388,0.0241,0.0294,0.087,0.0172875806771142,0.017391848353092,26,32,19,32,0,0,0,7,0,5,0,0,0,46181.9,61345.1,14578.791379310343,17149.073076923076,12490.4375,796.2396551724142,1,34,9,1,2
6278,970610,24,3640,,2,2,11.468095449052434,65,30,4,1,6,0.514,9.13852208418571,0.0385,0.0443,0.118,0.027359437751004,0.0317938420348058,0,2,95616,65,30,4,1,6,0.514,9307,0.0385,0.0443,0.118,0.027359437751004,0.0317938420348058,27,42,21,36,0,0,6,6,6,6,0,0,0,58492.3,69963.484057971,16362.865217391309,21991.300000000003,12744.585714285717,847.7173913043479,1,60,7,0,2
5486,970613,48,9721,,2,2,11.263989634153559,60,23,4,2,4,0.515,9.05321861620397,0.0295,0.0401999999999999,0.126,0.0338622166925336,0.0400189833639033,0,2,77963,60,23,4,2,4,0.515,8546,0.0295,0.0401999999999999,0.126,0.0338622166925336,0.0400189833639033,42,60,24,60,0,0,0,18,0,14,0,0,0,60775.8,36161.02156862744,6543.769607843137,8669.526190476192,5055.74,595.8401960784315,0,51,18,0,2
5174,970613,48,8023,,2,0,12.867651756622456,0,0,0,1,1,1.0,9.199986959896691,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,0,0,387570,0,0,0,1,1,1.0,9897,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,34,68,1,55,0,17,13,16,13,12,0,0,0,61999.6,47433.42058823528,17023.971568627454,26296.820588235296,12387.547058823531,507.2421568627444,0,40,16,0,0
6621,970614,12,3575,,2,3,11.711341803095474,37,28,7,3,11,0.705,9.052633375946147,0.0250999999999999,0.0297,0.131,0.0286681919194404,0.0314808892387676,0,3,121947,37,28,7,3,11,0.705,8541,0.0250999999999999,0.0297,0.131,0.0286681919194404,0.0314808892387676,65,110,44,74,0,0,36,21,18,18,0,0,0,97149.3,50590.532,11403.547428571428,16098.23076923077,8629.416363636363,555.1382857142854,1,32,21,1,2
6313,970615,36,4192,,2,3,11.538680927169938,75,33,2,3,6,0.52,9.010302809376448,0.0483,0.0545,0.094,0.020690192868072,0.0207973959399272,0,3,102609,75,33,2,3,6,0.52,8187,0.0483,0.0545,0.094,0.020690192868072,0.0207973959399272,30,37,20,37,0,0,0,10,0,9,0,0,0,43737.3,52250.26119402984,10160.658208955225,12075.023333333333,8608.470270270267,652.7955223880597,0,21,10,1,2
6435,970616,48,6015,,2,3,11.711341803095474,37,28,7,3,11,0.705,9.052633375946147,0.0250999999999999,0.0297,0.131,0.0286681919194404,0.0314808892387676,0,3,121947,37,28,7,3,11,0.705,8541,0.0250999999999999,0.0297,0.131,0.0286681919194404,0.0314808892387676,12,9,1,9,0,6,0,5,0,1,0,0,0,102188.4,54677.28095238096,17591.314285714285,19650.250000000004,14846.066666666668,4866.114285714287,1,54,5,0,2
6970,970617,60,527,,2,2,11.62683433907801,95,19,7,1,8,0.6940000000000001,9.330520532232288,0.0125,0.0144,0.127,0.0462142506581002,0.0445009592647124,0,2,112065,95,19,7,1,8,0.6940000000000001,11277,0.0125,0.0144,0.127,0.0462142506581002,0.0445009592647124,17,20,10,16,0,0,4,7,4,3,0,0,0,25880.0,27522.883783783785,6230.262162162163,7541.170588235293,5115.99,699.4621621621621,1,57,8,0,2
6310,970617,12,2881,,2,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,21,19,15,19,0,0,0,6,0,4,0,0,0,83661.6,60619.16,13359.8125,14715.576190476191,11861.336842105264,2091.5425000000005,0,20,7,0,0
5932,970618,12,2779,,2,2,11.306442354549127,61,23,4,2,6,0.5529999999999999,9.093694189856862,0.0339,0.0397,0.149,0.0367205940204563,0.030573859166011,0,2,81344,61,23,4,2,6,0.5529999999999999,8899,0.0339,0.0397,0.149,0.0367205940204563,0.030573859166011,26,37,15,37,0,0,0,11,0,10,0,0,0,17171.7,45807.11428571429,11718.187301587302,14527.26153846154,9744.243243243243,272.56825396825445,0,26,12,0,2
6877,970619,60,4754,,2,1,12.688097479690438,0,0,0,1,1,1.0,9.275472466913964,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,0,1,323870,0,0,0,1,1,1.0,10673,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,26,28,1,24,0,9,4,16,4,4,0,0,0,59862.7,49699.66481481483,9580.14074074074,11099.815384615384,8169.014285714285,1108.5703703703698,1,45,8,1,2
6763,970619,48,1839,,2,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,40,37,3,28,0,13,9,24,9,8,0,0,0,7083.3,17535.779220779223,4253.805194805195,4182.83,4330.535135135136,91.99220779220776,0,18,13,0,0
7085,970619,48,6363,,2,1,12.56160143288232,0,2,8,5,7,0.899,9.227885551191932,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,0,1,285387,0,2,8,5,7,0.899,10177,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,30,53,19,35,0,0,18,11,9,9,0,0,0,9680.4,46147.521686746986,9989.96626506024,13980.793333333331,7731.007547169812,116.63132530120492,0,33,11,0,2
7049,970624,36,6484,,1,2,11.91767698520178,63,29,6,2,6,0.674,9.185330208972015,0.0464,0.0504999999999999,0.109,0.0349849559352338,0.0393080397350109,0,2,149893,63,29,6,2,6,0.674,9753,0.0464,0.0504999999999999,0.109,0.0349849559352338,0.0393080397350109,17,32,2,16,0,8,16,7,4,3,0,0,0,47248.7,54476.857142857145,13561.891836734692,20934.74705882353,9645.0625,964.2591836734694,1,38,8,0,2
6959,970630,24,2477,,2,1,12.56160143288232,0,2,8,5,7,0.899,9.227885551191932,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,0,1,285387,0,2,8,5,7,0.899,10177,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,55,65,26,65,0,0,0,29,0,12,0,6,0,54909.1,45016.69083333333,10629.011666666664,12094.46,9389.016923076922,457.5766666666668,1,44,17,0,2
5214,970701,36,2077,,0,0,11.964268564478008,49,70,18,0,9,0.3389999999999999,9.076008659180891,0.0187999999999999,0.0243,0.111,0.0232994994969498,0.0247959144687408,0,0,157042,49,70,18,0,9,0.3389999999999999,8743,0.0187999999999999,0.0243,0.111,0.0232994994969498,0.0247959144687408,30,41,4,33,0,13,8,13,8,9,0,0,0,33177.4,24872.139436619716,4899.823943661971,6351.083333333332,3837.9268292682927,467.2887323943662,1,36,12,0,2
6350,970709,48,6133,,2,0,12.867651756622456,0,0,0,1,1,1.0,9.199986959896691,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,0,0,387570,0,0,0,1,1,1.0,9897,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,54,75,36,75,0,0,0,18,0,15,0,0,0,47113.5,61692.07751937985,14502.600775193798,17758.787037037036,12158.146666666667,365.2209302325573,0,30,18,0,0
5063,970710,48,7455,,2,0,12.867651756622456,0,0,0,1,1,1.0,9.199986959896691,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,0,0,387570,0,0,0,1,1,1.0,9897,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,2,0,2,0,0,0,0,0,0,0,0,0,0,10100.0,5350.0,5050.0,5050.0,0.0,5050.0,0,56,3,0,0
5041,970711,60,6150,,1,3,11.998925467300563,83,26,5,1,6,0.728,9.16303909885817,0.0151,0.0181,0.111,0.0373908229794562,0.0332759256981178,0,3,162580,83,26,5,1,6,0.728,9538,0.0151,0.0181,0.111,0.0373908229794562,0.0332759256981178,49,122,29,67,0,0,55,20,18,19,0,0,0,59544.8,48648.401169590645,6055.033333333333,11173.014285714286,3999.4508196721313,348.21461988304065,0,23,20,0,2
6942,970716,12,1527,,2,0,11.597918974099873,41,29,7,2,6,0.621,9.041211408968211,0.0324,0.0347,0.106,0.0238355484931708,0.0211718455787124,0,0,108871,41,29,7,2,6,0.621,8444,0.0324,0.0347,0.106,0.0238355484931708,0.0211718455787124,30,56,16,45,0,0,11,14,11,10,0,0,0,39555.8,31402.28372093022,7499.845348837209,11270.39,5479.910714285715,363.2174418604651,0,46,14,1,2
5086,970716,48,4383,,2,1,12.56160143288232,0,2,8,5,7,0.899,9.227885551191932,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,0,1,285387,0,2,8,5,7,0.899,10177,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,29,30,15,24,0,0,6,14,6,6,0,0,0,46478.3,45912.4,7825.452542372881,8761.727586206896,6920.386666666667,787.7711864406781,0,41,15,0,2
5270,970721,48,3981,,2,3,11.538680927169938,75,33,2,3,6,0.52,9.010302809376448,0.0483,0.0545,0.094,0.020690192868072,0.0207973959399272,0,3,102609,75,33,2,3,6,0.52,8187,0.0483,0.0545,0.094,0.020690192868072,0.0207973959399272,29,49,16,49,0,0,0,13,9,9,0,0,0,38391.7,32688.03333333334,6772.496153846153,9769.768965517243,4998.599999999999,492.2038461538462,1,34,13,0,2
6705,970725,48,6951,,2,6,12.087773226570878,69,27,10,1,9,0.748,9.214830277249035,0.0141999999999999,0.0171,0.135,0.0371666873023198,0.0354276645318145,0,6,177686,69,27,10,1,9,0.748,10045,0.0141999999999999,0.0171,0.135,0.0371666873023198,0.0354276645318145,43,54,25,40,0,0,14,18,7,7,0,0,0,99815.6,61748.70206185566,12692.516494845362,15476.625581395348,10475.54074074074,1029.0278350515462,0,21,10,0,2
7051,970728,12,6484,,2,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,13,10,10,10,0,0,0,3,0,3,0,0,0,57698.3,68874.72173913043,12138.521739130434,12957.092307692308,11074.38,2508.6260869565217,1,41,3,1,0
6758,970729,12,2762,,2,1,12.56160143288232,0,2,8,5,7,0.899,9.227885551191932,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,0,1,285387,0,2,8,5,7,0.899,10177,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,20,12,10,8,0,0,4,10,1,1,0,0,0,31693.2,32407.646875,5645.50625,5308.729999999999,6206.8,990.40625,0,17,6,1,2
6249,970730,24,2817,,2,0,12.867651756622456,0,0,0,1,1,1.0,9.199986959896691,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,0,0,387570,0,0,0,1,1,1.0,9897,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,13,10,2,9,0,6,1,5,1,1,0,0,0,17205.7,30181.317391304336,9277.08695652174,8868.415384615384,9808.36,748.078260869565,0,34,6,1,0
5808,970731,48,872,,2,0,12.867651756622456,0,0,0,1,1,1.0,9.199986959896691,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,0,0,387570,0,0,0,1,1,1.0,9897,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,28,75,15,45,0,0,30,13,10,9,0,0,0,37069.1,38559.26407766991,5151.3796116504855,10136.810714285715,3290.152,359.8961165048543,0,36,14,0,0
5377,970804,12,7700,,2,1,12.56160143288232,0,2,8,5,7,0.899,9.227885551191932,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,2,1,285387,0,2,8,5,7,0.899,10177,0.0663,0.0775,0.081,0.034612648789188,0.0354185719741964,39,65,24,43,0,0,22,15,11,12,0,0,0,46503.6,42291.18557692308,9193.245192307691,12853.674358974358,6996.987692307693,447.0105769230768,0,23,15,0,1
5446,970804,24,2013,,2,3,11.538680927169938,75,33,2,3,6,0.52,9.010302809376448,0.0483,0.0545,0.094,0.020690192868072,0.0207973959399272,0,3,102609,75,33,2,3,6,0.52,8187,0.0483,0.0545,0.094,0.020690192868072,0.0207973959399272,45,49,13,37,0,16,12,16,12,12,0,0,0,41182.1,31897.4329787234,5664.901063829787,6374.255555555556,5013.45306122449,438.1095744680852,1,38,16,0,2
5856,970809,12,4280,,2,0,11.677566640909104,139,28,5,1,6,0.5379999999999999,9.084096645401932,0.0475999999999999,0.0574,0.107,0.0179139418305809,0.0174643968888097,0,0,117897,139,28,5,1,6,0.5379999999999999,8814,0.0475999999999999,0.0574,0.107,0.0179139418305809,0.0174643968888097,41,46,28,46,0,0,0,13,0,9,0,2,0,64529.7,53636.37471264367,16368.101149425289,18153.10487804878,14777.119565217392,741.7218390804594,0,51,12,0,2
7001,970810,60,5010,,2,7,11.11688579750922,71,19,10,0,7,0.4379999999999999,9.054972284742485,0.0065,0.0129,0.11,0.0152902017890576,0.0167464114832535,2,7,67298,71,19,10,0,7,0.4379999999999999,8561,0.0065,0.0129,0.11,0.0152902017890576,0.0167464114832535,28,67,3,42,1,13,24,12,8,8,0,0,0,73926.0,53217.7294736842,8434.018947368422,15627.82142857143,5427.653731343285,778.1705263157896,0,33,13,0,1
4986,970810,12,8573,,2,1,12.688097479690438,0,0,0,1,1,1.0,9.275472466913964,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,0,1,323870,0,0,0,1,1,1.0,10673,0.0475,0.0544,0.1,0.0579924043597739,0.056649272856393,33,85,18,42,0,0,43,15,10,11,0,0,0,40516.3,33057.374576271184,4844.029661016949,9274.421212121211,3123.9952941176466,343.35847457627125,1,55,15,1,2
6677,970812,60,1633,,2,7,10.730159875701064,52,10,5,1,6,0.556,9.087381464575735,0.0282,0.036,0.113,0.0178938618366364,0.0194251214070087,0,7,45714,52,10,5,1,6,0.556,8843,0.0282,0.036,0.113,0.0178938618366364,0.0194251214070087,45,92,25,60,0,0,32,20,16,16,0,0,0,16038.7,24067.298540145985,3667.167883211679,5760.453333333333,2643.278260869565,117.07153284671546,0,17,20,0,2
6665,970815,60,1655,,2,0,11.597918974099873,41,29,7,2,6,0.621,9.041211408968211,0.0324,0.0347,0.106,0.0238355484931708,0.0211718455787124,0,0,108871,41,29,7,2,6,0.621,8444,0.0324,0.0347,0.106,0.0238355484931708,0.0211718455787124,45,99,24,63,0,0,36,21,18,17,0,0,0,32199.4,39110.670833333344,6083.388888888889,10091.195555555556,4261.658585858585,223.6083333333336,0,24,22,0,2
5817,970815,24,4200,,2,3,11.538680927169938,75,33,2,3,6,0.52,9.010302809376448,0.0483,0.0545,0.094,0.020690192868072,0.0207973959399272,0,3,102609,75,33,2,3,6,0.52,8187,0.0483,0.0545,0.094,0.020690192868072,0.0207973959399272,22,42,12,24,0,0,18,10,4,7,0,3,0,-1571.5,26649.7703125,6239.584375,9040.045454545456,4772.676190476191,-24.55312499999991,1,59,15,0,2
6984,970815,60,1934,,2,0,12.867651756622456,0,0,0,1,1,1.0,9.199986959896691,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,0,0,387570,0,0,0,1,1,1.0,9897,0.016,0.0196,0.14,0.0483035322651392,0.0482390277885285,17,22,10,14,0,0,8,7,4,3,0,0,0,34464.7,29865.18974358974,4050.984615384615,5604.505882352942,2850.536363636364,834.9948717948716,0,57,7,1,0
6541,970817,48,3198,,2,0,11.597918974099873,41,29,7,2,6,0.621,9.041211408968211,0.0324,0.0347,0.106,0.0238355484931708,0.0211718455787124,0,0,108871,41,29,7,2,6,0.621,8444,0.0324,0.0347,0.106,0.0238355484931708,0.0211718455787124,35,76,2,51,0,17,25,16,13,12,0,0,0,27633.1,33651.10360360361,6225.907207207207,10267.271428571428,4364.752631578946,248.94864864864869,1,21,16,0,2
5117,970820,12,6412,,2,4,14.001951119996834,0,0,0,1,1,1.0,9.43675855582405,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,0,4,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,0.167,0.0711040181650238,0.0822496811078938,39,71,25,39,0,0,32,14,11,10,0,0,0,59256.4,40141.79545454546,8322.768181818183,12496.935897435897,6029.915492957746,538.6954545454546,0,40,17,0,0
6097,970821,48,4226,,1,1,11.754843664410643,31,32,13,2,7,0.512,9.032289682032873,0.0473,0.0588,0.107,0.0293320980772401,0.0220383295778407,0,1,127369,31,32,13,2,7,0.512,8369,0.0473,0.0588,0.107,0.0293320980772401,0.0220383295778407,28,46,5,31,0,12,15,11,8,7,0,0,0,33802.0,37200.39594594594,8978.54054054054,12468.107142857143,6854.45652173913,456.7837837837838,0,56,11,1,2
5389,970822,24,3275,,2,3,11.711341803095474,37,28,7,3,11,0.705,9.052633375946147,0.0250999999999999,0.0297,0.131,0.0286681919194404,0.0314808892387676,0,3,121947,37,28,7,3,11,0.705,8541,0.0250999999999999,0.0297,0.131,0.0286681919194404,0.0314808892387676,11,3,2,3,0,5,0,4,0,0,0,0,0,67058.7,42902.40714285714,11047.05,10078.063636363637,14600.0,4789.907142857143,1,41,4,0,2
7219,970823,48,1190,,2,5,11.56226785758584,32,19,7,2,10,0.81,9.134754385019587,0.0279999999999999,0.0322,0.118,0.0413105141921605,0.0428810752155951,0,5,105058,32,19,7,2,10,0.81,9272,0.0279999999999999,0.0322,0.118,0.0413105141921605,0.0428810752155951,20,29,12,19,0,0,10,8,5,4,0,0,0,42762.2,41985.62040816326,3322.6306122448977,5139.275000000001,2069.772413793104,872.695918367347,1,39,9,0,2
