Id,loan_date,loan_duration,loan_payments,Predicted,account_frequency,account_district_region,account_district_no_inhabitants,account_district_no_municipalities_0_499,account_district_no_municipalities_500_1999,account_district_no_municipalities_2000_9999,account_district_no_municipalities_10000_plus,account_district_no_cities,account_district_ratio_urban_inhabitants,account_district_average_salary,account_district_unemployment_rate_95,account_district_unemployment_rate_96,account_district_no_enterpreneurs_per_1000_inhabitants,account_district_no_crimes_95,account_district_no_crimes_96,owner_card_type,owner_district_region,owner_district_no_inhabitants,owner_district_no_municipalities_0_499,owner_district_no_municipalities_500_1999,owner_district_no_municipalities_2000_9999,owner_district_no_municipalities_10000_plus,owner_district_no_cities,owner_district_ratio_urban_inhabitants,owner_district_average_salary,owner_district_unemployment_rate_95,owner_district_unemployment_rate_96,owner_district_no_enterpreneurs_per_1000_inhabitants,owner_district_no_crimes_95,owner_district_no_crimes_96,count_trans_credits,count_trans_withdrawals,count_trans_credit_cash,count_trans_withdrawal_cash,count_trans_withdrawal_card,count_trans_collection_other_bank,count_trans_remittance_other_bank,count_trans_ksymbol_interest_credited,count_trans_ksymbol_household,count_trans_ksymbol_payment_for_statement,count_trans_ksymbol_insurance_payment,count_trans_ksymbol_sanction_interest_if_negative_balance,count_trans_ksymbol_oldage_pension,last_trans_balance,mean_trans_balance,mean_trans_amount_credit,mean_trans_amount_withdrawal,mean_trans_amount_absolute,mean_trans_amount_signed,owner_male,owner_age,account_age_months,has_disponent,owner_profile
6851,970603,60,0.1762642412672432,,2,7,0.2817020187663798,-1.1277088962137816,-1.327519097830525,-1.2251048720751436,1,-1.4641314273610573,1.5261661456292452,0.8795296576782329,-0.1105242371213798,-0.1740702659042721,0.3445876304799041,-0.0438584103262703,-0.0801535117311779,0,7,0.3283377149214132,-1.1631458869244553,-1.346904839175736,-1.2506443394302509,1,-1.5035169584508248,1.5853087590532746,0.9592705599994952,-0.1283876463714162,-0.1969398420678793,0.4111975392788586,0.018958220428264,-0.016907521949862,0.2116247028158654,-0.1996908363177635,-0.1557010958225616,-0.5365149340437743,0,0,1,0.8779497303914667,1,-0.3147999491720188,0,1,0,-4.2555239826812965,-0.4815565327032565,-0.832587261992266,-0.1438847647674378,-0.4459446261111228,-3.52089543365709,0,1.1382193812545776,-0.3348584138270729,0,6
6695,970604,60,0.4611600383820599,,2,3,-0.1665884513394051,-0.0643979518854113,0.3855531790383159,0.3533691943022581,3,2.0057754236102343,0.0900887727702955,-0.7753980331880611,-0.1778704273324103,-0.2284033798296657,0.3445876304799041,-0.4287294951917608,-0.3376660498396846,0,3,-0.1274759238934192,-0.0989165078747576,0.3640182649722528,0.3082478447889977,3,1.991547268139328,0.1273249597376692,-0.7454575630297408,-0.1969656821056456,-0.2515667073518236,0.4111975392788586,-0.3761197326761385,-0.2825075014755674,-1.2691843573511703,-1.686607720095728,-1.1412617163976535,-1.6509903735443752,0,1,0,-0.6232940788088502,0,-1.4210969134051137,0,0,0,0.3189280671117812,-0.2368886734568243,-0.4124825843822615,2.236256719884279,0.6845306883873659,1.468721740143652,0,0.1793085326633922,-1.4518098687621228,1,4
6908,970608,24,1.6929691098817,,2,0,-0.3382830989908595,0.0505545826365745,0.4467343317836316,0.3533691943022581,2,0.2708219981245885,-0.3188281740776765,-0.8468708675665253,0.2003043330833759,-0.002015405140525,-0.7007762503692323,-0.7033211010373835,-0.8431797263539086,0,0,-0.3024394895401427,0.0161353168873718,0.4251226615489668,0.3082478447889977,2,0.2440151548442515,-0.2878297492199946,-0.819081172973568,0.1881263647096415,-0.0239547686687216,-0.6643430738269274,-0.6579935700288569,-0.8038973457074148,0.7308802842623577,-0.5491892107591891,0.3818774244911248,-0.5365149340437743,0,0,1,1.1720655249114114,1,-0.8679484312885661,0,0,0,0.7957748842950876,0.1894848871523139,-0.9359508390037764,0.3785959835484105,-0.3079236305545089,0.4346575522371309,1,1.7774932803153676,1.340568768575502,1,5
7255,970609,60,-0.2720813881666509,,2,7,-1.049316966887195,0.7690079233989869,0.2631908735476844,1.0298580798925732,0,0.9648033683188468,-1.545579014621593,-0.7363458659503436,-0.6389328064694645,-0.6630682912328162,-0.4498889189654395,-0.8200730465799836,-0.8504984124044671,0,7,-1.0289661940562087,0.7352092216506811,0.2418094718188251,0.9763444951686756,0,0.943028000162282,-1.5332938760929864,-0.7052302297614641,-0.6664614652092145,-0.6885816296233797,-0.4062133266815387,-0.7778418035797039,-0.8114458824872602,-1.2691843573511703,-1.283016617519238,-0.514086776031686,-1.2955300557540057,0,0,1,-1.280869663500202,1,-1.236714086032931,0,0,0,-0.0089111085669817,-0.4349875149310804,0.0669200441210533,1.1622187527077754,0.8071405303698508,1.0589926572377488,0,0.4989454821937873,-1.2656512929396144,0,0
5674,970610,48,0.0762767740106008,,0,3,-0.5434095721412133,1.3725087296394132,0.2020097208023686,-0.0976233960912852,2,0.6178126832217177,-0.4648699408090951,-0.8881335348365664,-0.2296751890332028,-0.2419866583110143,-1.495252799814576,-1.0753777249262182,-1.028535454561844,0,3,-0.5117254734038451,1.3392313016518609,0.1807050752421112,-0.1371499221307876,2,0.5935215775032668,-0.436099288133446,-0.8615855251060868,-0.2497180172858217,-0.2652234236728099,-1.4817539397873247,-1.0399172197525242,-0.9950743578195628,-0.1229674976514236,-0.1996908363177635,0.4714738445434058,0.035402925287636,0,0,0,-0.821049081265752,0,-0.4991827765442012,0,0,0,0.3776761299167283,1.3613849135948657,0.9795897420559584,0.9801881887693872,1.1601889481120915,0.3025810827674862,1,-0.1403284168670028,-0.5210169896495812,1,5
6278,970610,24,-0.2332734670853057,,2,2,-0.5485049570210166,0.7402697897684904,0.5079154845289473,-0.3231196912880569,1,0.2708219981245885,-0.8397104754197364,-0.2109836916014265,0.5163133794582108,0.4326495062626249,-0.1990015875616468,-0.5030931254183572,-0.3223201143952878,0,2,-0.516927552127947,0.7064462654601488,0.4862270581256807,-0.3598488055906803,1,0.2440151548442515,-0.816657771344638,-0.1640587463599301,0.5099156093087169,0.413060153602834,-0.1480835795361501,-0.4524555031994146,-0.2666796114249589,-0.052754604697073,0.1325379774628101,0.6506666846479681,0.2037607793397386,0,0,1,-1.0384901494169545,1,-0.3147999491720188,0,0,0,0.8512921707940704,2.0113298610470705,1.8808527957987544,1.0268027181347883,1.4853397090635831,0.3656332990725502,1,1.9373117550805647,-0.8933341412945978,0,5
5486,970613,48,2.543090863451874,,2,2,-0.911137145524938,0.5965791216160079,0.0796474153117371,-0.3231196912880569,2,-0.4231593720696698,-0.8348424165286891,-0.7717138664675217,0.0500705241510773,0.2470113670175294,0.1355148543100768,-0.1336041409202698,0.0810074463591597,0,2,-0.8875478220933128,0.5626314845074869,0.0584962820886834,-0.3598488055906803,2,-0.4549976904737789,-0.8117154533808563,-0.7416625315893373,0.0351445926871302,0.2264183638826903,0.1960894166577014,-0.0731675872440069,0.1493148588458276,0.8351047146010333,0.6384844350788711,0.9194559448048112,1.0750547622485394,0,0,0,0.7724945555172259,0,1.160262669805441,0,0,0,0.930406331738653,-0.5378417189862055,-0.5986721697955711,-0.6921439511502689,-0.6435878303540752,0.0078135165406541,0,1.2181286186371765,1.1544101927529935,0,0
5174,970613,48,1.7678455693798247,,2,0,1.0859394438120211,-1.1277088962137816,-1.327519097830525,-1.2251048720751436,1,-1.4641314273610573,1.5261661456292452,0.2237479814222214,-0.649293758809623,-0.6857070887017301,0.7209186275855932,0.6869538195635185,0.4840850755968155,0,0,1.1415241145223018,-1.1631458869244553,-1.346904839175736,-1.2506443394302509,1,-1.5035169584508248,1.5853087590532746,0.2837549636076785,-0.6770119322452497,-0.7113428234916898,0.7983921599969416,0.7691517559842803,0.5650515482480386,0.3949965903348841,0.8371529308370794,-1.1412617163976535,0.9088142460357764,0,1,1,0.5482985751212138,1,0.791497015061076,0,0,0,0.9718573015134908,0.3122525375679807,2.682220987531428,0.9611829256210256,1.6013133231019991,-0.1579740097298914,0,0.3391270074285897,0.782093041107977,0,6
6621,970614,12,-0.2629501126180991,,2,3,-0.1665884513394051,-0.0643979518854113,0.3855531790383159,0.3533691943022581,3,2.0057754236102343,0.0900887727702955,-0.7753980331880611,-0.1778704273324103,-0.2284033798296657,0.3445876304799041,-0.4287294951917608,-0.3376660498396846,0,3,-0.1274759238934192,-0.0989165078747576,0.3640182649722528,0.3082478447889977,3,1.991547268139328,0.1273249597376692,-0.7454575630297408,-0.1969656821056456,-0.2515667073518236,0.4111975392788586,-0.3761197326761385,-0.2825075014755674,1.8417760317959764,1.718743446918644,2.7113843458504325,1.5099076825084408,0,0,1,1.0774330824345069,1,1.8977939792941707,0,0,0,1.955796055033006,0.550342253321871,0.784000943290806,0.2034210390262039,0.5280615607696142,-0.0648662768458662,1,-0.3001468916322004,1.7128859202205184,1,4
6313,970615,36,0.0187497380547244,,2,3,-0.4323343412126403,1.027651126073455,0.6914589427648945,-0.7741122816816002,3,0.2708219981245885,-0.8105021220734526,-1.0362370370022498,1.0240000441259784,0.8944809746284722,-1.2025509131768175,-0.8820407324830948,-0.8615412174692461,0,3,-0.3983645833302196,0.9940758273654724,0.6695402478558223,-0.8052465725104656,3,0.2440151548442515,-0.7870038635619476,-1.014145789010306,1.0268884940744445,0.8773885085163623,-1.1806025681177046,-0.8414528865317371,-0.8228354980013437,0.1478155433234343,-0.0276702697031217,0.561070264595687,0.2445249561876043,0,0,0,-0.2730276789570015,0,0.2383485329445286,0,0,0,0.2721332844889347,0.675508711040927,0.0351784950414007,0.1987799625776918,0.25699203388678,0.1011563384278228,0,-1.1791485028407869,-0.3348584138270729,1,7
6435,970616,48,0.8510655043052224,,2,3,-0.1665884513394051,-0.0643979518854113,0.3855531790383159,0.3533691943022581,3,2.0057754236102343,0.0900887727702955,-0.7753980331880611,-0.1778704273324103,-0.2284033798296657,0.3445876304799041,-0.4287294951917608,-0.3376660498396846,0,3,-0.1274759238934192,-0.0989165078747576,0.3640182649722528,0.3082478447889977,3,1.991547268139328,0.1273249597376692,-0.7454575630297408,-0.1969656821056456,-0.2515667073518236,0.4111975392788586,-0.3761197326761385,-0.2825075014755674,-1.385082686718626,-1.283016617519238,-1.1412617163976535,-1.2189796424227897,0,1,0,-1.280869663500202,0,-1.236714086032931,0,0,0,2.072832468370445,0.858539453079865,1.4451231396958424,1.395818145999624,1.6990647503318386,2.035282777716827,1,1.4578563307849726,-1.2656512929396144,0,0
6970,970617,60,-1.654556506217396,,2,2,-0.293483020991662,1.602413798683385,-0.1650771956695257,0.3533691943022581,1,0.9648033683188468,0.0365401249687756,1.240577996291093,-0.8306104247623972,-0.9211505823784364,0.1773294095440422,0.5682404900383127,0.3007853608174274,0,2,-0.2567672245201647,1.56933495117612,-0.1859213042181721,0.3082478447889977,1,0.943028000162282,0.0729594621360706,1.3311836411590343,-0.8616451053758668,-0.948059239722116,0.2391110411819328,0.6472901221038907,0.3759951207432961,-0.856678773989696,-0.6811309380087948,-0.3348939359271238,-0.7595232988605065,0,0,1,-0.821049081265752,1,-0.8679484312885661,0,0,0,-0.6834975793553458,-1.1892763697154831,-0.8086881876192921,-0.6748026680560034,-0.7322678144767798,0.1714332223492847,1,1.6975840429327689,-0.7071755654720895,0,6
6310,970617,12,-0.5798053741528472,,2,4,1.73719740039255,-1.1277088962137816,-1.327519097830525,-1.2251048720751436,1,-1.4641314273610573,1.5261661456292452,2.171935343243451,-1.3279361370900062,-1.378454291250501,1.8499116189026603,1.98248123283734,2.151829530568983,0,4,1.7937416548851923,-1.1631458869244553,-1.346904839175736,-1.2506443394302509,1,-1.5035169584508248,1.5853087590532746,2.29056758929303,-1.3680675231055592,-1.4078353558619818,1.9599760221511904,2.0990368493415663,2.2851732027053906,-0.5045506382128891,-0.7273485245504376,0.1130881643342815,-0.5902939609390138,0,0,0,-1.0384901494169545,0,-0.6835656039163838,0,0,0,1.617425289349195,1.3066390317706422,0.5266533410995459,0.8627366979250508,0.926499087685864,1.249683232571417,0,-1.2590577402233856,-0.8933341412945978,0,1
5932,970618,12,-0.6263748794504614,,2,2,-0.832299945215665,0.6253172552465044,0.0796474153117371,-0.3231196912880569,2,0.2708219981245885,-0.6498561786688923,-0.5116116959974407,0.2780114756345648,0.2243725695486156,1.0972496246912822,0.0288093357952844,-0.3821431247176175,0,2,-0.8069096886372013,0.5913944406980193,0.0584962820886834,-0.3598488055906803,2,0.2440151548442515,-0.6239073707571513,-0.4737333118968528,0.2672548674799059,0.2036571700143803,1.1855867807150244,0.0935531316163777,-0.3283814238240187,-0.1229674976514236,-0.0276702697031217,0.1130881643342815,0.2445249561876043,0,0,0,-0.1157491042461203,0,0.422731360316711,0,0,0,-1.3570032037158375,0.1896066265453006,0.4916031377457159,0.4428507627278124,0.594318635256568,-0.8118644651029068,0,-0.779602315927793,0.0374587378179437,0,4
6877,970619,60,0.2753385809690304,,2,1,0.9399719856555022,-1.1277088962137816,-1.327519097830525,-1.2251048720751436,1,-1.4641314273610573,1.5261661456292452,0.7955306564499348,0.9825562347653444,0.8899532151346895,-0.951663581773025,1.2374771486460157,0.8964893727204378,0,1,0.9944544771995112,-1.1631458869244553,-1.346904839175736,-1.2506443394302509,1,-1.5035169584508248,1.5853087590532746,0.8727438431582961,0.9846866259303036,0.8728362697427003,-0.922472820972316,1.3342750882973555,0.9904078189636532,-0.1229674976514236,-0.3477148377249902,-1.1412617163976535,-0.3323002785781915,0,1,1,0.5482985751212138,1,-0.6835656039163838,0,0,0,0.899053507140759,0.483158588499398,-0.1463328029333108,0.100084202698463,0.1247376464047309,0.6330906887936121,1,0.7386731943415836,-0.7071755654720895,1,3
6763,970619,48,-1.0555448302323969,,2,4,1.73719740039255,-1.1277088962137816,-1.327519097830525,-1.2251048720751436,1,-1.4641314273610573,1.5261661456292452,2.171935343243451,-1.3279361370900062,-1.378454291250501,1.8499116189026603,1.98248123283734,2.151829530568983,0,4,1.7937416548851923,-1.1631458869244553,-1.346904839175736,-1.2506443394302509,1,-1.5035169584508248,1.5853087590532746,2.29056758929303,-1.3680675231055592,-1.4078353558619818,1.9599760221511904,2.0990368493415663,2.2851732027053906,0.7308802842623577,-0.0276702697031217,-0.9620688762930912,-0.1426113540275884,0,1,1,1.3523619669464146,1,0.0539657055723461,0,0,0,-2.6183047005508726,-1.942441708686215,-1.4337618039829825,-0.9095197363523314,-1.3517573247074053,-2.0093519466620444,0,-1.4188762149885832,0.223617313640452,0,1
7085,970619,48,1.009949698850024,,2,1,0.8280681599914085,-1.1277088962137816,-1.2051567923398931,0.5788654894990297,5,0.6178126832217177,1.0344921976334696,0.4300613177724273,1.9564857547402448,1.9358656581985192,-1.7461401312183686,-0.090964463972804,-0.1445780639728618,0,1,0.8815321187401495,-1.1631458869244553,-1.2246960460223084,0.5309467282488903,5,0.5935215775032668,1.0861346447113218,0.4962767242702725,1.9764305273176177,1.9244034264586312,-1.7398836869327134,-0.0293970964176428,-0.0833553923410658,0.1478155433234343,0.4527835636257694,0.4714738445434058,0.1624879831868702,0,0,1,-0.1157491042461203,1,0.2383485329445286,0,0,0,-2.2013139664273305,0.2152780365089712,0.3898913404360941,-0.0009427413573534,0.2185038278157105,-1.7420085914569596,0,-0.2202376542496016,-0.1486998380045645,0,3
7049,970624,36,1.0651939159187624,,1,2,0.1194003268936311,0.6827935225074975,0.4467343317836316,0.1278728991054864,2,0.2708219981245885,-0.0608210528521701,0.117643979870687,0.9255709968944722,0.7133705948771595,-0.575332584667336,-0.069809909812074,0.0461456551506981,0,2,0.16349159558347,0.648920353079084,0.4251226615489668,0.085548961329105,2,0.2440151548442515,-0.0258868971395636,0.1744580581240588,0.9266590572321094,0.6952989575698805,-0.5352782002542331,-0.0076815186948363,0.1133581978645465,-0.856678773989696,-0.1996908363177635,-1.0516652963453723,-0.7595232988605065,0,1,1,-0.821049081265752,1,-0.8679484312885661,0,0,0,0.4223740364438186,0.8434247353470612,1.6842011011688471,0.4221200958202673,0.9659514560528186,0.4945676285325638,1,0.1793085326633922,-0.7071755654720895,0,3
6959,970630,24,-0.7642571402335938,,2,1,0.8280681599914085,-1.1277088962137816,-1.2051567923398931,0.5788654894990297,5,0.6178126832217177,1.0344921976334696,0.4300613177724273,1.9564857547402448,1.9358656581985192,-1.7461401312183686,-0.090964463972804,-0.1445780639728618,0,1,0.8815321187401495,-1.1631458869244553,-1.2246960460223084,0.5309467282488903,5,0.5935215775032668,1.0861346447113218,0.4962767242702725,1.9764305273176177,1.9244034264586312,-1.7398836869327134,-0.0293970964176428,-0.0833553923410658,1.4405837754419788,0.7641847799779299,1.0986487849093731,1.2351522666928876,0,0,0,1.7595873681978196,0,0.791497015061076,0,1,0,0.7221563178317408,0.1299978036189662,0.0387961589453982,0.3681076289695281,0.3609767505520985,-0.264889513244761,1,0.6587639569589848,0.9682516169304852,0,3
5214,970701,36,-0.94688265120463,,0,0,0.1795798680182387,0.2804596516805465,2.9551615943415763,2.8338284414667463,0,1.311794053415976,-1.6916207813530115,-0.6265576976782697,-0.5042404260474038,-0.4729023924939378,-0.4917034741994049,-0.7337794944466984,-0.6654700911102773,0,0,0.2246394645747476,0.2462389664116308,2.9304029211942364,2.757935562847817,0,1.2925344228212974,-1.6815634150064378,-0.5921382928374408,-0.5293053937407562,-0.4973876011295738,-0.4492349512057701,-0.6892597269219017,-0.6206065598337548,0.1478155433234343,0.1013334399024649,-0.8724724562408103,0.0783320792396104,0,1,1,0.171203536203282,1,0.2383485329445286,0,0,0,-0.2449299871657983,-1.3891790294064676,-1.0301940547775716,-1.0676640690117871,-1.1359713323686615,-0.2430469899952186,1,0.0194900578981946,0.0374587378179437,0,5
6350,970709,48,0.904940030041678,,2,0,1.0859394438120211,-1.1277088962137816,-1.327519097830525,-1.2251048720751436,1,-1.4641314273610573,1.5261661456292452,0.2237479814222214,-0.649293758809623,-0.6857070887017301,0.7209186275855932,0.6869538195635185,0.4840850755968155,0,0,1.1415241145223018,-1.1631458869244553,-1.346904839175736,-1.2506443394302509,1,-1.5035169584508248,1.5853087590532746,0.2837549636076785,-0.6770119322452497,-0.7113428234916898,0.7983921599969416,0.7691517559842803,0.5650515482480386,1.397761569798342,1.0010243425747154,1.994612985432184,1.5394781017671473,0,0,0,0.7724945555172259,0,1.3446454971776234,0,0,0,0.4167530511762078,1.3875518010396013,1.093073202110891,0.9185256587201872,1.145874154615952,-0.5009762142391719,0,-0.4599653663973979,1.1544101927529935,0,2
5063,970710,48,1.5085173438009531,,2,0,1.0859394438120211,-1.1277088962137816,-1.327519097830525,-1.2251048720751436,1,-1.4641314273610573,1.5261661456292452,0.2237479814222214,-0.649293758809623,-0.6857070887017301,0.7209186275855932,0.6869538195635185,0.4840850755968155,0,0,1.1415241145223018,-1.1631458869244553,-1.346904839175736,-1.2506443394302509,1,-1.5035169584508248,1.5853087590532746,0.2837549636076785,-0.6770119322452497,-0.7113428234916898,0.7983921599969416,0.7691517559842803,0.5650515482480386,-3.2252735054152635,-2.247923634751168,-1.0516652963453723,-2.202826364869002,0,0,0,-3.5213202531915546,0,-1.4210969134051137,0,0,0,-2.1424121613268023,-2.861417421771125,-1.2723591488142492,-3.548971418863623,-1.08787493065953,2.0689117772682297,0,1.6176748055501702,-1.637968444584631,0,6
5041,970711,60,0.9127016142579472,,1,3,0.2233479022636193,1.2575561951174272,0.2631908735476844,-0.0976233960912852,1,0.2708219981245885,0.202054127264383,-0.0407751891125067,-0.6959180443403363,-0.7536234811084723,-0.4917034741994049,0.0668918570786902,-0.2496447444727099,0,3,0.2690934879452825,1.2241794768897314,0.2418094718188251,-0.1371499221307876,1,0.2440151548442515,0.2409982729046484,0.0112717061867098,-0.7244890339074085,-0.7796264050966203,-0.4492349512057701,0.1326456099795188,-0.1917217980880164,1.1750094127039763,1.935834929772312,1.3674380450662167,1.2976251231836289,0,0,1,0.9794885796476052,1,2.0821768066663533,0,0,0,0.8880504687848084,0.4038788198028861,-0.1327086035343507,-1.014755431936321,-0.7828020854639287,-0.5512941034294897,0,-1.0193300280755893,1.5267273443980105,0,2
5086,970716,48,0.1059534195433942,,2,1,0.8280681599914085,-1.1277088962137816,-1.2051567923398931,0.5788654894990297,5,0.6178126832217177,1.0344921976334696,0.4300613177724273,1.9564857547402448,1.9358656581985192,-1.7461401312183686,-0.090964463972804,-0.1445780639728618,0,1,0.8815321187401495,-1.1631458869244553,-1.2246960460223084,0.5309467282488903,5,0.5935215775032668,1.0861346447113218,0.4962767242702725,1.9764305273176177,1.9244034264586312,-1.7398836869327134,-0.0293970964176428,-0.0833553923410658,0.0825401355452009,-0.2724157638045355,0.1130881643342815,-0.3323002785781915,0,0,1,0.3031657446482809,1,-0.3147999491720188,0,0,0,0.3901749962851881,0.1975466205834642,-0.5815111170824944,-0.1957083831768428,-0.3013368719633724,0.2917967216085656,0,0.4190362448111885,0.5959344652854687,0,3
6942,970716,12,-1.1979927287898051,,2,0,-0.3382830989908595,0.0505545826365745,0.4467343317836316,0.3533691943022581,2,0.2708219981245885,-0.3188281740776765,-0.8468708675665253,0.2003043330833759,-0.002015405140525,-0.7007762503692323,-0.7033211010373835,-0.8431797263539086,0,0,-0.3024394895401427,0.0161353168873718,0.4251226615489668,0.3082478447889977,2,0.2440151548442515,-0.2878297492199946,-0.819081172973568,0.1881263647096415,-0.0239547686687216,-0.6643430738269274,-0.6579935700288569,-0.8038973457074148,0.1478155433234343,0.5338685387832038,0.2026845843865626,0.5544260852796065,0,0,1,0.3031657446482809,1,0.422731360316711,0,0,0,0.0804342006720904,-0.8967161436528343,-0.1145844769678572,-0.5721444101418282,-0.3854651185764567,-0.5067740889695678,0,0.8185824317241824,0.4097758894629603,1,0
5270,970721,48,-0.0775852189824972,,2,3,-0.4323343412126403,1.027651126073455,0.6914589427648945,-0.7741122816816002,3,0.2708219981245885,-0.8105021220734526,-1.0362370370022498,1.0240000441259784,0.8944809746284722,-1.2025509131768175,-0.8820407324830948,-0.8615412174692461,0,3,-0.3983645833302196,0.9940758273654724,0.6695402478558223,-0.8052465725104656,3,0.2440151548442515,-0.7870038635619476,-1.014145789010306,1.0268884940744445,0.8773885085163623,-1.1806025681177046,-0.8414528865317371,-0.8228354980013437,0.0825401355452009,0.3407977796795191,0.2026845843865626,0.7000504216391934,0,0,0,0.171203536203282,1,0.2383485329445286,0,0,0,0.0242672597171185,-0.7997529010485384,-0.39388867264756,-0.7086850417203294,-0.5802153732175412,-0.1891359090727755,1,-0.1403284168670028,0.223617313640452,0,5
6705,970725,48,1.2784091999774474,,2,6,0.3317909018208616,0.8552223242904764,0.3243720262930001,1.0298580798925732,1,1.311794053415976,0.2994153050853287,0.3327993163501874,-0.7425423298710497,-0.7989010760463005,0.5118458514157659,0.0541564305049797,-0.1441322018364686,0,6,0.3791678061265724,0.8214980902222783,0.302913868395539,0.9763444951686756,1,1.2925344228212974,0.3398446321802827,0.396087894243621,-0.7719661355695672,-0.8251487928332408,0.5832840373757844,0.1195724370119746,-0.0828955274538368,0.8859406853895674,0.4800754750474753,1.0090523648570924,0.3639539085461102,0,0,1,0.7724945555172259,1,-0.1304171217998363,0,0,0,2.018296242380038,1.391822072013417,0.6683042197149259,0.5925831838685854,0.7940676555287012,0.5592762860545666,0,-1.1791485028407869,-0.3348584138270729,0,2
7051,970728,12,1.0651939159187624,,2,4,1.73719740039255,-1.1277088962137816,-1.327519097830525,-1.2251048720751436,1,-1.4641314273610573,1.5261661456292452,2.171935343243451,-1.3279361370900062,-1.378454291250501,1.8499116189026603,1.98248123283734,2.151829530568983,0,4,1.7937416548851923,-1.1631458869244553,-1.346904839175736,-1.2506443394302509,1,-1.5035169584508248,1.5853087590532746,2.29056758929303,-1.3680675231055592,-1.4078353558619818,1.9599760221511904,2.0990368493415663,2.2851732027053906,-1.2691843573511703,-1.2167299148249175,-0.3348939359271238,-1.1458683916163084,0,0,0,-1.876613495810702,0,-0.8679484312885661,0,0,0,0.8232195462821822,1.9292221755056849,0.1993542327900541,0.7113735288354531,0.6814676244253481,1.4221414498964056,1,0.4190362448111885,-1.637968444584631,1,1
6758,970729,12,-0.6341364636667305,,2,1,0.8280681599914085,-1.1277088962137816,-1.2051567923398931,0.5788654894990297,5,0.6178126832217177,1.0344921976334696,0.4300613177724273,1.9564857547402448,1.9358656581985192,-1.7461401312183686,-0.090964463972804,-0.1445780639728618,0,1,0.8815321187401495,-1.1631458869244553,-1.2246960460223084,0.5309467282488903,5,0.5935215775032668,1.0861346447113218,0.4962767242702725,1.9764305273176177,1.9244034264586312,-1.7398836869327134,-0.0293970964176428,-0.0833553923410658,-0.5880533610097255,-1.0932775535376005,-0.3348939359271238,-1.2955300557540057,0,0,1,-0.2730276789570015,1,-1.236714086032931,0,0,0,-0.3275567880771468,-0.8208979046480503,-1.2242028369356024,-0.3767565362752945,-0.9038198658706856,0.5212282121186634,0,-1.498785452371182,-1.079492717117106,1,3
6249,970730,24,-0.609025455908213,,2,0,1.0859394438120211,-1.1277088962137816,-1.327519097830525,-1.2251048720751436,1,-1.4641314273610573,1.5261661456292452,0.2237479814222214,-0.649293758809623,-0.6857070887017301,0.7209186275855932,0.6869538195635185,0.4840850755968155,0,0,1.1415241145223018,-1.1631458869244553,-1.346904839175736,-1.2506443394302509,1,-1.5035169584508248,1.5853087590532746,0.2837549636076785,-0.6770119322452497,-0.7113428234916898,0.7983921599969416,0.7691517559842803,0.5650515482480386,-1.2691843573511703,-1.2167299148249175,-1.0516652963453723,-1.2189796424227897,0,1,1,-1.280869663500202,1,-1.236714086032931,0,0,0,-1.3539000095185534,-0.9887938338104986,-0.5616537719976362,0.4561967372324206,0.0541106650678077,0.239559262695038,0,-0.1403284168670028,-1.079492717117106,1,2
5808,970731,48,-1.497042003004877,,2,0,1.0859394438120211,-1.1277088962137816,-1.327519097830525,-1.2251048720751436,1,-1.4641314273610573,1.5261661456292452,0.2237479814222214,-0.649293758809623,-0.6857070887017301,0.7209186275855932,0.6869538195635185,0.4840850755968155,0,0,1.1415241145223018,-1.1631458869244553,-1.346904839175736,-1.2506443394302509,1,-1.5035169584508248,1.5853087590532746,0.2837549636076785,-0.6770119322452497,-0.7113428234916898,0.7983921599969416,0.7691517559842803,0.5650515482480386,0.0157141748539086,1.0010243425747154,0.1130881643342815,0.5544260852796065,0,0,1,0.171203536203282,1,0.2383485329445286,0,0,0,-0.0411801923181774,-0.356981178189626,-0.3255727567267988,-1.2558619029240912,-1.0558075054208942,-0.5164604286266171,0,0.0194900578981946,0.4097758894629603,0,2
5377,970804,12,1.6203754692707129,,2,1,0.8280681599914085,-1.1277088962137816,-1.2051567923398931,0.5788654894990297,5,0.6178126832217177,1.0344921976334696,0.4300613177724273,1.9564857547402448,1.9358656581985192,-1.7461401312183686,-0.090964463972804,-0.1445780639728618,2,1,0.8815321187401495,-1.1631458869244553,-1.2246960460223084,0.5309467282488903,5,0.5935215775032668,1.0861346447113218,0.4962767242702725,1.9764305273176177,1.9244034264586312,-1.7398836869327134,-0.0293970964176428,-0.0833553923410658,0.677420837764852,0.7641847799779299,0.9194559448048112,0.4794364380552791,0,0,1,0.4286315984886765,1,0.791497015061076,0,0,0,0.3912389917410209,-0.0755428590786888,0.1801054908880268,-0.1768356064055473,0.034369382473361,-0.2892160796449523,0,-1.0193300280755893,0.5959344652854687,0,3
